order_id,customer_id,product_category,quantity,unit_price,total_amount,order_status,order_timestamp,region
ORD-20240115-00264,CUST-9875,clothing,1,339.45,339.45,shipped,2024-01-15T22:58:00,us-west
ORD-20240115-00265,CUST-5345,sports,5,146.28,731.4,delivered,2024-01-15T14:22:00,ap-south
ORD-20240115-00266,CUST-6836,sports,5,127.03,635.15,delivered,2024-01-15T23:23:00,us-east
ORD-20240115-00267,CUST-9021,home,1,246.15,246.15,cancelled,2024-01-15T08:00:00,us-east
ORD-20240115-00268,CUST-3875,home,2,302.64,605.28,pending,2024-01-15T16:47:00,eu-central
ORD-20240115-00269,CUST-3027,sports,4,315.3,1261.2,delivered,2024-01-15T01:06:00,us-east
ORD-20240115-00270,CUST-3281,electronics,1,54.72,54.72,delivered,2024-01-15T05:38:00,us-west
ORD-20240115-00271,CUST-4384,home,3,325.81,977.43,pending,2024-01-15T02:32:00,eu-central
ORD-20240115-00272,CUST-3875,electronics,4,342.18,1368.72,pending,2024-01-15T03:38:00,us-west
ORD-20240115-00273,CUST-5675,clothing,1,243.69,243.69,pending,2024-01-15T13:49:00,eu-central
ORD-20240115-00274,CUST-4867,books,3,499.92,1499.76,pending,2024-01-15T13:15:00,ap-south
ORD-20240115-00275,CUST-3252,clothing,5,398.48,1992.4,pending,2024-01-15T08:32:00,eu-central
ORD-20240115-00276,CUST-9510,electronics,2,104.61,209.22,pending,2024-01-15T07:02:00,ap-south
ORD-20240115-00277,CUST-4545,clothing,5,396.86,1984.3,delivered,2024-01-15T17:47:00,eu-central
ORD-20240115-00278,CUST-3128,books,1,439.79,439.79,pending,2024-01-15T06:24:00,ap-south
ORD-20240115-00279,CUST-3390,clothing,3,102.59,307.77,cancelled,2024-01-15T04:39:00,ap-south
ORD-20240115-00280,CUST-9123,electronics,1,266.35,266.35,delivered,2024-01-15T14:04:00,eu-central
ORD-20240115-00281,CUST-3540,electronics,4,170.35,681.4,pending,2024-01-15T14:55:00,us-west
ORD-20240115-00282,CUST-1724,books,5,395.99,1979.95,shipped,2024-01-15T18:32:00,us-east
ORD-20240115-00283,CUST-4650,sports,2,101.99,203.98,cancelled,2024-01-15T17:38:00,us-west
ORD-20240115-00284,CUST-8707,books,3,161.39,484.17,shipped,2024-01-15T23:47:00,us-east
ORD-20240115-00285,CUST-2611,clothing,2,39.0,78.0,shipped,2024-01-15T02:29:00,ap-south
ORD-20240115-00286,CUST-3125,clothing,5,149.2,746.0,pending,2024-01-15T11:01:00,us-west
ORD-20240115-00287,CUST-1491,sports,4,188.3,753.2,cancelled,2024-01-15T12:35:00,us-west
ORD-20240115-00288,CUST-7063,home,2,105.92,211.84,shipped,2024-01-15T11:43:00,ap-south
ORD-20240115-00289,CUST-1306,books,4,177.01,708.04,pending,2024-01-15T13:52:00,ap-south
ORD-20240115-00290,CUST-9735,sports,3,450.68,1352.04,pending,2024-01-15T18:30:00,us-west
ORD-20240115-00291,CUST-7897,electronics,5,387.17,1935.85,delivered,2024-01-15T04:24:00,eu-central
ORD-20240115-00292,CUST-6902,electronics,1,342.32,342.32,delivered,2024-01-15T10:01:00,us-east
ORD-20240115-00293,CUST-6223,home,4,137.49,549.96,cancelled,2024-01-15T02:34:00,ap-south
ORD-20240115-00294,CUST-1116,books,1,143.22,143.22,pending,2024-01-15T18:09:00,ap-south
ORD-20240115-00295,CUST-5504,home,1,158.33,158.33,shipped,2024-01-15T03:48:00,ap-south
ORD-20240115-00296,CUST-5264,electronics,3,59.79,179.37,pending,2024-01-15T17:34:00,us-west
ORD-20240115-00297,CUST-2011,electronics,3,300.67,902.01,pending,2024-01-15T09:34:00,ap-south
ORD-20240115-00298,CUST-2403,books,3,337.4,1012.2,pending,2024-01-15T11:57:00,us-east
ORD-20240115-00299,CUST-7503,clothing,3,182.72,548.16,cancelled,2024-01-15T05:06:00,us-east
ORD-20240115-00300,CUST-2844,books,5,268.76,1343.8,shipped,2024-01-15T13:07:00,us-west
ORD-20240115-00301,CUST-3978,clothing,5,304.77,1523.85,delivered,2024-01-15T15:06:00,eu-central
ORD-20240115-00302,CUST-2225,electronics,5,274.05,1370.25,pending,2024-01-15T06:32:00,us-west
ORD-20240115-00303,CUST-6035,books,3,166.22,498.66,delivered,2024-01-15T19:52:00,ap-south
ORD-20240115-00304,CUST-8718,clothing,2,78.68,157.36,delivered,2024-01-15T02:21:00,us-east
ORD-20240115-00305,CUST-1712,home,2,357.85,715.7,delivered,2024-01-15T17:52:00,us-east
ORD-20240115-00306,CUST-6994,home,4,171.04,684.16,shipped,2024-01-15T07:00:00,ap-south
ORD-20240115-00307,CUST-8328,electronics,5,210.81,1054.05,delivered,2024-01-15T14:45:00,us-east
ORD-20240115-00308,CUST-1712,electronics,4,369.03,1476.12,pending,2024-01-15T02:24:00,eu-central
ORD-20240115-00309,CUST-7041,home,4,301.64,1206.56,delivered,2024-01-15T07:57:00,us-west
ORD-20240115-00310,CUST-6794,clothing,3,159.61,478.83,shipped,2024-01-15T10:34:00,ap-south
ORD-20240115-00311,CUST-7375,sports,5,286.22,1431.1,pending,2024-01-15T17:09:00,us-east
ORD-20240115-00312,CUST-6452,sports,3,402.98,1208.94,pending,2024-01-15T06:27:00,us-west
ORD-20240115-00313,CUST-1543,home,4,236.39,945.56,cancelled,2024-01-15T14:07:00,us-west
ORD-20240115-00314,CUST-6644,electronics,2,319.02,638.04,pending,2024-01-15T19:17:00,ap-south
ORD-20240115-00315,CUST-2069,home,5,204.47,1022.35,delivered,2024-01-15T02:24:00,us-east
ORD-20240115-00316,CUST-1905,home,1,36.77,36.77,delivered,2024-01-15T09:09:00,eu-central
ORD-20240115-00317,CUST-7873,books,1,205.6,205.6,pending,2024-01-15T18:39:00,eu-central
ORD-20240115-00318,CUST-8026,home,2,427.84,855.68,delivered,2024-01-15T06:11:00,us-east
ORD-20240115-00319,CUST-8487,home,1,142.7,142.7,cancelled,2024-01-15T07:28:00,us-east
ORD-20240115-00320,CUST-9933,clothing,4,248.25,993.0,shipped,2024-01-15T16:22:00,ap-south
ORD-20240115-00321,CUST-2757,electronics,5,247.74,1238.7,cancelled,2024-01-15T10:46:00,ap-south
ORD-20240115-00322,CUST-8799,books,5,21.16,105.8,delivered,2024-01-15T22:58:00,eu-central
ORD-20240115-00323,CUST-1631,books,5,317.79,1588.95,cancelled,2024-01-15T00:54:00,us-east
ORD-20240115-00324,CUST-9997,books,3,243.37,730.11,cancelled,2024-01-15T19:50:00,ap-south
ORD-20240115-00325,CUST-1816,sports,4,441.72,1766.88,cancelled,2024-01-15T11:28:00,us-east
ORD-20240115-00326,CUST-2836,books,3,229.64,688.92,shipped,2024-01-15T17:28:00,eu-central
ORD-20240115-00327,CUST-2924,clothing,1,234.81,234.81,cancelled,2024-01-15T12:16:00,eu-central
ORD-20240115-00328,CUST-9428,sports,4,497.07,1988.28,delivered,2024-01-15T02:19:00,us-west
ORD-20240115-00329,CUST-5586,home,4,475.47,1901.88,pending,2024-01-15T14:01:00,us-east
ORD-20240115-00330,CUST-8491,books,3,187.22,561.66,pending,2024-01-15T08:07:00,us-west
ORD-20240115-00331,CUST-7429,books,1,354.74,354.74,delivered,2024-01-15T01:26:00,ap-south
ORD-20240115-00332,CUST-2225,electronics,4,445.99,1783.96,cancelled,2024-01-15T18:00:00,us-west
ORD-20240115-00333,CUST-4765,home,4,439.78,1759.12,pending,2024-01-15T00:01:00,us-west
ORD-20240115-00334,CUST-7534,books,5,15.38,76.9,delivered,2024-01-15T08:52:00,eu-central
ORD-20240115-00335,CUST-6514,books,1,494.14,494.14,shipped,2024-01-15T06:36:00,eu-central
ORD-20240115-00336,CUST-7039,sports,3,48.82,146.46,shipped,2024-01-15T08:44:00,eu-central
ORD-20240115-00337,CUST-1639,sports,4,261.3,1045.2,pending,2024-01-15T16:19:00,us-east
ORD-20240115-00338,CUST-1094,books,4,188.5,754.0,pending,2024-01-15T03:50:00,eu-central
ORD-20240115-00339,CUST-7306,clothing,2,311.97,623.94,delivered,2024-01-15T23:30:00,ap-south
ORD-20240115-00340,CUST-9437,clothing,1,490.08,490.08,delivered,2024-01-15T16:17:00,ap-south
ORD-20240115-00341,CUST-6499,clothing,3,29.46,88.38,shipped,2024-01-15T01:49:00,eu-central
ORD-20240115-00342,CUST-2193,sports,4,148.41,593.64,shipped,2024-01-15T12:02:00,ap-south
ORD-20240115-00343,CUST-4365,sports,2,347.1,694.2,pending,2024-01-15T17:39:00,us-east
ORD-20240115-00344,CUST-2720,home,1,236.95,236.95,cancelled,2024-01-15T18:17:00,ap-south
ORD-20240115-00345,CUST-3545,electronics,2,355.64,711.28,cancelled,2024-01-15T11:31:00,us-east
ORD-20240115-00346,CUST-5760,home,1,83.83,83.83,cancelled,2024-01-15T02:56:00,eu-central
ORD-20240115-00347,CUST-4072,electronics,4,61.14,244.56,pending,2024-01-15T12:01:00,ap-south
ORD-20240115-00348,CUST-6053,sports,4,76.16,304.64,delivered,2024-01-15T15:18:00,us-east
ORD-20240115-00349,CUST-9266,home,5,143.84,719.2,cancelled,2024-01-15T11:05:00,us-west
ORD-20240115-00350,CUST-2119,home,1,497.71,497.71,pending,2024-01-15T16:39:00,us-west
ORD-20240115-00351,CUST-2682,clothing,2,108.24,216.48,pending,2024-01-15T18:38:00,us-east
ORD-20240115-00352,CUST-7788,clothing,3,458.18,1374.54,delivered,2024-01-15T20:39:00,us-west
ORD-20240115-00353,CUST-4466,sports,1,14.24,14.24,pending,2024-01-15T18:08:00,us-east
ORD-20240115-00354,CUST-8124,electronics,1,185.54,185.54,cancelled,2024-01-15T04:27:00,ap-south
ORD-20240115-00355,CUST-3465,books,2,230.54,461.08,cancelled,2024-01-15T13:16:00,eu-central
ORD-20240115-00356,CUST-5710,books,5,406.28,2031.4,delivered,2024-01-15T08:23:00,ap-south
ORD-20240115-00357,CUST-6850,clothing,5,411.17,2055.85,shipped,2024-01-15T13:48:00,us-east
ORD-20240115-00358,CUST-6150,sports,2,86.61,173.22,shipped,2024-01-15T11:09:00,us-east
ORD-20240115-00359,CUST-1421,sports,2,312.63,625.26,delivered,2024-01-15T09:43:00,us-west
ORD-20240115-00360,CUST-8601,home,3,279.28,837.84,delivered,2024-01-15T11:51:00,ap-south
ORD-20240115-00361,CUST-1902,sports,3,387.04,1161.12,pending,2024-01-15T09:24:00,ap-south
ORD-20240115-00362,CUST-2934,home,4,158.24,632.96,delivered,2024-01-15T11:35:00,eu-central
ORD-20240115-00363,CUST-9399,home,3,478.73,1436.19,cancelled,2024-01-15T06:05:00,eu-central
ORD-20240115-00364,CUST-8694,home,2,55.47,110.94,delivered,2024-01-15T03:55:00,us-west
ORD-20240115-00365,CUST-4761,home,1,212.66,212.66,pending,2024-01-15T08:49:00,us-east
ORD-20240115-00366,CUST-7469,electronics,5,218.11,1090.55,cancelled,2024-01-15T16:29:00,us-east
ORD-20240115-00367,CUST-5131,electronics,5,288.96,1444.8,cancelled,2024-01-15T15:41:00,us-west
ORD-20240115-00368,CUST-5384,sports,1,463.0,463.0,cancelled,2024-01-15T15:33:00,eu-central
ORD-20240115-00369,CUST-3927,books,5,214.9,1074.5,pending,2024-01-15T07:17:00,eu-central
ORD-20240115-00370,CUST-3338,electronics,3,290.74,872.22,shipped,2024-01-15T19:00:00,us-east
ORD-20240115-00371,CUST-8056,books,5,199.67,998.35,delivered,2024-01-15T07:03:00,ap-south
ORD-20240115-00372,CUST-6490,sports,2,233.18,466.36,delivered,2024-01-15T09:09:00,eu-central
ORD-20240115-00373,CUST-3784,sports,3,68.28,204.84,delivered,2024-01-15T08:44:00,us-east
ORD-20240115-00374,CUST-5785,books,3,148.94,446.82,delivered,2024-01-15T07:20:00,us-east
ORD-20240115-00375,CUST-8245,sports,4,453.59,1814.36,shipped,2024-01-15T03:22:00,us-west
ORD-20240115-00376,CUST-8386,home,3,341.65,1024.95,shipped,2024-01-15T20:07:00,ap-south
ORD-20240115-00377,CUST-2684,sports,2,322.84,645.68,pending,2024-01-15T07:58:00,us-west
ORD-20240115-00378,CUST-6296,sports,1,418.59,418.59,pending,2024-01-15T21:36:00,eu-central
ORD-20240115-00379,CUST-6635,sports,5,115.39,576.95,delivered,2024-01-15T08:59:00,eu-central
ORD-20240115-00380,CUST-7585,sports,2,298.32,596.64,shipped,2024-01-15T18:32:00,us-west
ORD-20240115-00381,CUST-3388,home,5,482.82,2414.1,cancelled,2024-01-15T22:11:00,eu-central
ORD-20240115-00382,CUST-4017,home,2,355.34,710.68,cancelled,2024-01-15T05:05:00,us-east
ORD-20240115-00383,CUST-4554,clothing,1,277.36,277.36,pending,2024-01-15T03:44:00,ap-south
ORD-20240115-00384,CUST-6822,clothing,2,91.57,183.14,delivered,2024-01-15T19:06:00,us-east
ORD-20240115-00385,CUST-4476,electronics,1,63.91,63.91,cancelled,2024-01-15T05:57:00,us-east
ORD-20240115-00386,CUST-1251,books,4,252.8,1011.2,pending,2024-01-15T05:04:00,us-west
ORD-20240115-00387,CUST-1293,electronics,4,306.94,1227.76,cancelled,2024-01-15T05:45:00,us-west
ORD-20240115-00388,CUST-4849,books,5,155.51,777.55,pending,2024-01-15T12:35:00,us-east
ORD-20240115-00389,CUST-5030,electronics,2,414.87,829.74,shipped,2024-01-15T14:07:00,us-east
ORD-20240115-00390,CUST-4123,sports,4,453.17,1812.68,shipped,2024-01-15T00:56:00,us-east
ORD-20240115-00391,CUST-8451,clothing,5,420.44,2102.2,cancelled,2024-01-15T18:33:00,us-west
ORD-20240115-00392,CUST-2250,clothing,4,453.1,1812.4,pending,2024-01-15T15:49:00,ap-south
ORD-20240115-00393,CUST-9003,electronics,3,368.95,1106.85,pending,2024-01-15T05:20:00,ap-south
ORD-20240115-00394,CUST-3825,sports,5,125.26,626.3,shipped,2024-01-15T11:09:00,us-east
ORD-20240115-00395,CUST-7659,books,4,433.07,1732.28,shipped,2024-01-15T14:59:00,us-east
ORD-20240115-00396,CUST-5729,sports,4,482.35,1929.4,shipped,2024-01-15T17:27:00,us-west
ORD-20240115-00397,CUST-2613,sports,4,470.96,1883.84,pending,2024-01-15T04:39:00,eu-central
ORD-20240115-00398,CUST-4595,home,3,395.69,1187.07,shipped,2024-01-15T16:13:00,us-west
ORD-20240115-00399,CUST-1598,clothing,5,145.82,729.1,cancelled,2024-01-15T10:30:00,ap-south
ORD-20240115-00400,CUST-6425,electronics,2,34.65,69.3,pending,2024-01-15T14:51:00,us-west
ORD-20240115-00401,CUST-6500,home,3,169.27,507.81,shipped,2024-01-15T00:37:00,eu-central
ORD-20240115-00402,CUST-3265,sports,2,187.78,375.56,cancelled,2024-01-15T03:38:00,us-east
ORD-20240115-00403,CUST-1332,clothing,1,157.77,157.77,cancelled,2024-01-15T21:03:00,eu-central
ORD-20240115-00404,CUST-6052,sports,2,446.93,893.86,cancelled,2024-01-15T08:24:00,ap-south
ORD-20240115-00405,CUST-3152,clothing,2,35.73,71.46,pending,2024-01-15T03:52:00,us-east
ORD-20240115-00406,CUST-7298,books,1,405.0,405.0,pending,2024-01-15T13:13:00,ap-south
ORD-20240115-00407,CUST-1332,home,1,243.38,243.38,cancelled,2024-01-15T10:04:00,ap-south
ORD-20240115-00408,CUST-7871,home,4,58.09,232.36,pending,2024-01-15T11:20:00,us-east
ORD-20240115-00409,CUST-9702,electronics,1,457.95,457.95,delivered,2024-01-15T09:11:00,ap-south
ORD-20240115-00410,CUST-8424,electronics,2,335.14,670.28,shipped,2024-01-15T04:50:00,ap-south
ORD-20240115-00411,CUST-5897,books,3,452.51,1357.53,shipped,2024-01-15T08:33:00,us-west
ORD-20240115-00412,CUST-7089,sports,4,11.17,44.68,pending,2024-01-15T16:54:00,ap-south
ORD-20240115-00413,CUST-4932,books,4,149.28,597.12,shipped,2024-01-15T08:29:00,us-west
ORD-20240115-00414,CUST-7945,clothing,2,286.48,572.96,pending,2024-01-15T18:14:00,eu-central
ORD-20240115-00415,CUST-1944,electronics,3,193.28,579.84,cancelled,2024-01-15T20:12:00,us-east
ORD-20240115-00416,CUST-8989,books,2,89.37,178.74,shipped,2024-01-15T13:24:00,ap-south
ORD-20240115-00417,CUST-8371,home,3,194.62,583.86,cancelled,2024-01-15T09:59:00,eu-central
ORD-20240115-00418,CUST-1321,sports,3,113.82,341.46,delivered,2024-01-15T22:49:00,eu-central
ORD-20240115-00419,CUST-2580,electronics,1,480.54,480.54,cancelled,2024-01-15T01:34:00,eu-central
ORD-20240115-00420,CUST-8922,sports,5,360.22,1801.1,cancelled,2024-01-15T21:26:00,eu-central
ORD-20240115-00421,CUST-9530,electronics,3,412.96,1238.88,shipped,2024-01-15T17:59:00,ap-south
ORD-20240115-00422,CUST-1562,clothing,5,200.86,1004.3,cancelled,2024-01-15T00:50:00,eu-central
ORD-20240115-00423,CUST-7557,sports,2,108.28,216.56,delivered,2024-01-15T08:03:00,eu-central
ORD-20240115-00424,CUST-4250,home,2,166.91,333.82,shipped,2024-01-15T01:27:00,ap-south
ORD-20240115-00425,CUST-6090,electronics,5,355.01,1775.05,pending,2024-01-15T01:57:00,us-west
ORD-20240115-00426,CUST-1294,clothing,3,354.13,1062.39,delivered,2024-01-15T19:46:00,us-east
ORD-20240115-00427,CUST-7815,clothing,1,471.41,471.41,pending,2024-01-15T07:51:00,us-west
ORD-20240115-00428,CUST-3432,home,5,340.1,1700.5,delivered,2024-01-15T20:17:00,us-west
ORD-20240115-00429,CUST-1661,home,2,349.4,698.8,delivered,2024-01-15T05:01:00,ap-south
ORD-20240115-00430,CUST-2975,books,4,450.17,1800.68,delivered,2024-01-15T21:48:00,us-west
ORD-20240115-00431,CUST-7561,home,2,346.18,692.36,cancelled,2024-01-15T22:36:00,ap-south
ORD-20240115-00432,CUST-5893,electronics,1,314.22,314.22,shipped,2024-01-15T23:50:00,eu-central
ORD-20240115-00433,CUST-6575,home,2,158.59,317.18,delivered,2024-01-15T08:40:00,ap-south
ORD-20240115-00434,CUST-1102,clothing,2,329.83,659.66,cancelled,2024-01-15T21:08:00,us-east
ORD-20240115-00435,CUST-6541,home,4,253.15,1012.6,delivered,2024-01-15T13:45:00,us-west
ORD-20240115-00436,CUST-9129,sports,4,98.8,395.2,delivered,2024-01-15T11:11:00,us-east
ORD-20240115-00437,CUST-3790,electronics,3,233.53,700.59,pending,2024-01-15T21:44:00,eu-central
ORD-20240115-00438,CUST-4266,books,2,341.44,682.88,pending,2024-01-15T03:44:00,us-west
ORD-20240115-00439,CUST-3379,home,4,300.39,1201.56,delivered,2024-01-15T05:49:00,ap-south
ORD-20240115-00440,CUST-1329,home,3,358.07,1074.21,delivered,2024-01-15T21:17:00,ap-south
ORD-20240115-00441,CUST-6055,sports,5,282.7,1413.5,pending,2024-01-15T13:18:00,ap-south
ORD-20240115-00442,CUST-8949,electronics,1,284.61,284.61,cancelled,2024-01-15T12:58:00,ap-south
ORD-20240115-00443,CUST-5830,electronics,1,77.52,77.52,cancelled,2024-01-15T04:31:00,us-east
ORD-20240115-00444,CUST-7430,electronics,3,364.02,1092.06,cancelled,2024-01-15T17:10:00,us-east
ORD-20240115-00445,CUST-2435,books,5,306.78,1533.9,delivered,2024-01-15T12:23:00,us-west
ORD-20240115-00446,CUST-2304,electronics,2,44.81,89.62,shipped,2024-01-15T23:29:00,ap-south
ORD-20240115-00447,CUST-6021,sports,2,198.2,396.4,cancelled,2024-01-15T07:28:00,ap-south
ORD-20240115-00448,CUST-5325,electronics,2,75.37,150.74,pending,2024-01-15T01:59:00,us-west
ORD-20240115-00449,CUST-3910,electronics,1,426.96,426.96,delivered,2024-01-15T23:33:00,ap-south
ORD-20240115-00450,CUST-3009,home,4,134.36,537.44,cancelled,2024-01-15T06:48:00,us-east
ORD-20240115-00451,CUST-1717,electronics,4,129.39,517.56,shipped,2024-01-15T08:42:00,us-east
ORD-20240115-00452,CUST-8056,home,4,477.77,1911.08,pending,2024-01-15T16:11:00,ap-south
ORD-20240115-00453,CUST-4145,sports,1,487.23,487.23,delivered,2024-01-15T08:31:00,us-west
ORD-20240115-00454,CUST-3751,sports,2,328.01,656.02,cancelled,2024-01-15T10:15:00,eu-central
ORD-20240115-00455,CUST-2083,sports,1,491.89,491.89,pending,2024-01-15T11:07:00,ap-south
ORD-20240115-00456,CUST-2688,books,3,85.6,256.8,cancelled,2024-01-15T12:45:00,ap-south
ORD-20240115-00457,CUST-9727,sports,1,459.58,459.58,pending,2024-01-15T13:11:00,us-west
ORD-20240115-00458,CUST-6572,books,3,102.79,308.37,delivered,2024-01-15T09:06:00,us-west
ORD-20240115-00459,CUST-4811,electronics,5,104.0,520.0,pending,2024-01-15T04:54:00,eu-central
ORD-20240115-00460,CUST-9560,sports,4,270.99,1083.96,pending,2024-01-15T01:12:00,us-east
ORD-20240115-00461,CUST-1854,electronics,5,195.8,979.0,pending,2024-01-15T23:04:00,eu-central
ORD-20240115-00462,CUST-7620,sports,5,101.26,506.3,shipped,2024-01-15T08:17:00,eu-central
ORD-20240115-00463,CUST-7654,books,1,76.7,76.7,shipped,2024-01-15T00:25:00,us-west
ORD-20240115-00464,CUST-5077,clothing,1,75.0,75.0,shipped,2024-01-15T12:50:00,us-west
ORD-20240115-00465,CUST-6298,home,1,11.88,11.88,cancelled,2024-01-15T08:24:00,ap-south
ORD-20240115-00466,CUST-1581,home,3,67.32,201.96,delivered,2024-01-15T18:25:00,eu-central
ORD-20240115-00467,CUST-6849,electronics,5,428.26,2141.3,pending,2024-01-15T09:10:00,us-east
ORD-20240115-00468,CUST-7075,books,2,227.46,454.92,cancelled,2024-01-15T07:12:00,us-east
ORD-20240115-00469,CUST-8355,clothing,1,375.78,375.78,pending,2024-01-15T21:06:00,ap-south
ORD-20240115-00470,CUST-8465,books,5,36.36,181.8,delivered,2024-01-15T12:54:00,us-west
ORD-20240115-00471,CUST-9671,clothing,2,84.62,169.24,cancelled,2024-01-15T02:31:00,eu-central
ORD-20240115-00472,CUST-8543,sports,5,66.32,331.6,pending,2024-01-15T07:29:00,us-east
ORD-20240115-00473,CUST-6710,clothing,5,491.09,2455.45,shipped,2024-01-15T06:11:00,ap-south
ORD-20240115-00474,CUST-7875,books,4,335.27,1341.08,shipped,2024-01-15T10:02:00,us-west
ORD-20240115-00475,CUST-8457,books,3,131.25,393.75,cancelled,2024-01-15T14:43:00,us-west
ORD-20240115-00476,CUST-3619,home,4,145.25,581.0,cancelled,2024-01-15T12:01:00,ap-south
ORD-20240115-00477,CUST-7604,home,3,283.58,850.74,cancelled,2024-01-15T22:43:00,eu-central
ORD-20240115-00478,CUST-2077,books,5,447.29,2236.45,shipped,2024-01-15T08:21:00,ap-south
ORD-20240115-00479,CUST-9585,clothing,3,325.77,977.31,cancelled,2024-01-15T13:26:00,us-west
ORD-20240115-00480,CUST-4640,clothing,3,277.64,832.92,cancelled,2024-01-15T08:49:00,ap-south
ORD-20240115-00481,CUST-1145,electronics,1,345.9,345.9,pending,2024-01-15T17:56:00,ap-south
ORD-20240115-00482,CUST-6230,books,2,278.12,556.24,shipped,2024-01-15T19:42:00,us-west
ORD-20240115-00483,CUST-5228,books,4,223.78,895.12,cancelled,2024-01-15T16:14:00,us-east
ORD-20240115-00484,CUST-6647,clothing,2,121.64,243.28,delivered,2024-01-15T17:17:00,us-east
ORD-20240115-00485,CUST-1252,clothing,1,109.72,109.72,cancelled,2024-01-15T17:06:00,eu-central
ORD-20240115-00486,CUST-8800,sports,1,117.56,117.56,delivered,2024-01-15T04:49:00,us-east
ORD-20240115-00487,CUST-9895,sports,2,77.26,154.52,pending,2024-01-15T23:02:00,ap-south
ORD-20240115-00488,CUST-9738,home,3,67.08,201.24,delivered,2024-01-15T12:33:00,ap-south
ORD-20240115-00489,CUST-9880,electronics,4,224.85,899.4,cancelled,2024-01-15T05:01:00,us-west
ORD-20240115-00490,CUST-6247,books,3,494.67,1484.01,delivered,2024-01-15T05:10:00,ap-south
ORD-20240115-00491,CUST-5520,home,1,240.68,240.68,shipped,2024-01-15T14:14:00,ap-south
ORD-20240115-00492,CUST-8738,sports,3,15.28,45.84,delivered,2024-01-15T10:16:00,us-west
ORD-20240115-00493,CUST-4315,clothing,2,337.05,674.1,cancelled,2024-01-15T04:42:00,us-west
ORD-20240115-00494,CUST-8437,clothing,4,487.28,1949.12,cancelled,2024-01-15T13:29:00,ap-south
ORD-20240115-00495,CUST-2328,sports,3,366.72,1100.16,delivered,2024-01-15T13:24:00,us-east
ORD-20240115-00496,CUST-6404,clothing,5,145.89,729.45,cancelled,2024-01-15T20:42:00,eu-central
ORD-20240115-00497,CUST-3223,electronics,2,375.82,751.64,delivered,2024-01-15T20:03:00,ap-south
ORD-20240115-00498,CUST-7454,books,5,390.18,1950.9,delivered,2024-01-15T02:39:00,us-west
ORD-20240115-00499,CUST-6137,books,3,387.71,1163.13,delivered,2024-01-15T15:41:00,us-west
ORD-20240115-00500,CUST-1210,home,5,75.71,378.55,cancelled,2024-01-15T00:33:00,ap-south
ORD-20240115-00501,CUST-8467,home,1,423.14,423.14,pending,2024-01-15T00:24:00,us-east
ORD-20240115-00502,CUST-6286,books,5,295.75,1478.75,delivered,2024-01-15T15:46:00,ap-south
ORD-20240115-00503,CUST-5965,books,5,21.1,105.5,pending,2024-01-15T17:12:00,ap-south
ORD-20240115-00504,CUST-9882,electronics,2,112.59,225.18,delivered,2024-01-15T15:25:00,eu-central
ORD-20240115-00505,CUST-3471,home,1,257.32,257.32,pending,2024-01-15T23:22:00,eu-central
ORD-20240115-00506,CUST-7396,books,2,289.49,578.98,delivered,2024-01-15T02:30:00,eu-central
ORD-20240115-00507,CUST-7470,electronics,3,68.26,204.78,delivered,2024-01-15T04:39:00,us-east
ORD-20240115-00508,CUST-9283,books,3,402.38,1207.14,cancelled,2024-01-15T10:03:00,us-east
ORD-20240115-00509,CUST-9371,clothing,3,247.76,743.28,delivered,2024-01-15T06:38:00,eu-central
ORD-20240115-00510,CUST-9270,sports,4,29.97,119.88,shipped,2024-01-15T11:29:00,us-west
ORD-20240115-00511,CUST-1275,books,5,438.09,2190.45,pending,2024-01-15T13:56:00,ap-south
ORD-20240115-00512,CUST-8569,sports,4,406.46,1625.84,shipped,2024-01-15T12:48:00,us-east
ORD-20240115-00513,CUST-5691,home,3,218.12,654.36,pending,2024-01-15T19:03:00,us-west
ORD-20240115-00514,CUST-6415,electronics,4,435.12,1740.48,pending,2024-01-15T20:40:00,us-east
ORD-20240115-00515,CUST-2463,books,3,431.54,1294.62,shipped,2024-01-15T02:53:00,ap-south
ORD-20240115-00516,CUST-2074,clothing,5,73.74,368.7,delivered,2024-01-15T22:04:00,ap-south
ORD-20240115-00517,CUST-9096,sports,3,360.3,1080.9,shipped,2024-01-15T21:05:00,ap-south
ORD-20240115-00518,CUST-2339,home,3,53.86,161.58,delivered,2024-01-15T23:23:00,ap-south
ORD-20240115-00519,CUST-8448,sports,2,327.89,655.78,pending,2024-01-15T08:04:00,us-east
ORD-20240115-00520,CUST-1691,electronics,4,307.77,1231.08,pending,2024-01-15T01:26:00,us-east
ORD-20240115-00521,CUST-1019,books,3,208.42,625.26,shipped,2024-01-15T06:16:00,ap-south
ORD-20240115-00522,CUST-3612,home,3,398.16,1194.48,pending,2024-01-15T00:57:00,us-east
ORD-20240115-00523,CUST-2248,electronics,2,285.44,570.88,delivered,2024-01-15T20:35:00,us-east
ORD-20240115-00524,CUST-9207,electronics,2,196.09,392.18,shipped,2024-01-15T11:17:00,eu-central
ORD-20240115-00525,CUST-6651,electronics,2,127.87,255.74,pending,2024-01-15T19:49:00,eu-central
ORD-20240115-00526,CUST-4320,electronics,1,268.67,268.67,shipped,2024-01-15T19:44:00,ap-south
ORD-20240115-00527,CUST-1474,electronics,5,496.91,2484.55,cancelled,2024-01-15T12:51:00,us-west
